------------------------------
test was performed using the following parameters: --mps=5000 --burst=1 --reply-every=100 --msg-size=1024 --time=300 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=299.999 sec; Warm up time=400 msec; SentMessages=1499995; ReceivedMessages=14999
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=299.480 sec; SentMessages=1497401; ReceivedMessages=14975
sockperf: [2;35m====> avg-rtt=101.926 (std-dev=25.485)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 14975 observations[0m; each percentile contains 149.75 observations
sockperf: ---> <MAX> observation =  531.956
sockperf: ---> percentile 99.999 =  531.956
sockperf: ---> percentile 99.990 =  299.999
sockperf: ---> percentile 99.900 =  192.845
sockperf: ---> percentile 99.000 =  180.199
sockperf: ---> percentile 90.000 =  123.090
sockperf: ---> percentile 75.000 =  111.837
sockperf: ---> percentile 50.000 =  104.528
sockperf: ---> percentile 25.000 =   94.464
sockperf: ---> <MIN> observation =   48.650
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
7048, 143.401193367, 143.401301098, 107.731
7049, 143.421193365, 143.421260076, 66.711
7050, 143.441193375, 143.441299931, 106.556
7051, 143.461193360, 143.461302206, 108.846
7052, 143.481193375, 143.481306115, 112.740
7053, 143.501193365, 143.501257374, 64.009
7054, 143.521193359, 143.521296753, 103.394
7055, 143.541193365, 143.541299048, 105.683
7056, 143.561193369, 143.561303356, 109.987
7057, 143.581193362, 143.581296646, 103.284
7058, 143.601193362, 143.601297599, 104.237
7059, 143.621193367, 143.621297998, 104.631
7060, 143.641193366, 143.641294321, 100.955
7061, 143.661193364, 143.661318769, 125.405
7062, 143.681193368, 143.681313004, 119.636
7063, 143.701193363, 143.701259494, 66.131
7064, 143.721193380, 143.721260404, 67.024
7065, 143.741193370, 143.741313174, 119.804
7066, 143.761193368, 143.761313577, 120.209
7067, 143.781193371, 143.781258461, 65.090
7068, 143.801193363, 143.801260849, 67.486
7069, 143.821193366, 143.821318146, 124.780
7070, 143.841193363, 143.841313286, 119.923
7071, 143.861193379, 143.861318468, 125.089
7072, 143.881193369, 143.881259544, 66.175
7073, 143.901193367, 143.901296281, 102.914
7074, 143.921193370, 143.921263463, 70.093
7075, 143.941193368, 143.941297857, 104.489
7076, 143.961193382, 143.961316000, 122.618
7077, 143.981193370, 143.981313529, 120.159
7078, 144.001193367, 144.001258399, 65.032
7079, 144.021193363, 144.021318799, 125.436
7080, 144.041193365, 144.041262138, 68.773
7081, 144.061193366, 144.061259387, 66.021
7082, 144.081193363, 144.081305014, 111.651
7083, 144.101193366, 144.101279407, 86.041
7084, 144.121193368, 144.121270140, 76.772
7085, 144.141193365, 144.141322838, 129.473
7086, 144.161193368, 144.161257261, 63.893
7087, 144.181193365, 144.181258622, 65.257
7088, 144.201193367, 144.201313411, 120.044
7089, 144.221193367, 144.221317356, 123.989
7090, 144.241193371, 144.241311825, 118.454
7091, 144.261193364, 144.261259141, 65.777
7092, 144.281193370, 144.281255960, 62.590
7093, 144.301193366, 144.301294570, 101.204
7094, 144.321193364, 144.321314740, 121.376
7095, 144.341193365, 144.341314818, 121.453
7096, 144.361193367, 144.361315180, 121.813
7097, 144.381193375, 144.381330418, 137.043
7098, 144.401193363, 144.401299367, 106.004
7099, 144.421193363, 144.421381583, 188.220
7100, 144.441193365, 144.441316091, 122.726
7101, 144.461193366, 144.461293740, 100.374
7102, 144.481193362, 144.481259231, 65.869
7103, 144.501193362, 144.501313006, 119.644
7104, 144.521193364, 144.521316960, 123.596
7105, 144.541193378, 144.541317097, 123.719
7106, 144.561193363, 144.561316035, 122.672
7107, 144.581193375, 144.581318899, 125.524
7108, 144.601193365, 144.601312941, 119.576
7109, 144.621193365, 144.621266863, 73.498
7110, 144.641193365, 144.641309322, 115.957
7111, 144.661193366, 144.661330141, 136.775
7112, 144.681193369, 144.681302060, 108.691
7113, 144.701193370, 144.701260619, 67.249
7114, 144.721193365, 144.721299246, 105.881
7115, 144.741193371, 144.741298215, 104.844
7116, 144.761193365, 144.761302005, 108.640
7117, 144.781193365, 144.781254585, 61.220
7118, 144.801193366, 144.801303165, 109.799
7119, 144.821193364, 144.821254984, 61.620
7120, 144.841193368, 144.841308629, 115.261
7121, 144.861193365, 144.861300516, 107.151
7122, 144.881193369, 144.881260244, 66.875
7123, 144.901193380, 144.901294381, 101.001
7124, 144.921193373, 144.921299468, 106.095
7125, 144.941193362, 144.941304591, 111.229
7126, 144.961193368, 144.961255798, 62.430
7127, 144.981193366, 144.981262521, 69.155
7128, 145.001193369, 145.001298810, 105.441
7129, 145.021193360, 145.021306256, 112.896
7130, 145.041193362, 145.041299816, 106.454
7131, 145.061193365, 145.061277454, 84.089
7132, 145.081193365, 145.081305423, 112.058
7133, 145.101193365, 145.101303435, 110.070
7134, 145.121193362, 145.121300899, 107.537
7135, 145.141193365, 145.141296614, 103.249
7136, 145.161193365, 145.161287196, 93.831
7137, 145.181193361, 145.181284276, 90.915
7138, 145.201193365, 145.201286671, 93.306
7139, 145.221193365, 145.221316389, 123.024
7140, 145.241193365, 145.241261942, 68.577
7141, 145.261193362, 145.261298935, 105.573
7142, 145.281193365, 145.281295343, 101.978
7143, 145.301193365, 145.301297766, 104.401
7144, 145.321193368, 145.321299709, 106.341
7145, 145.341193367, 145.341296236, 102.869
7146, 145.361194349, 145.361263422, 69.073
7147, 145.381193367, 145.381258959, 65.592
7148, 145.401193369, 145.401260612, 67.243
7149, 145.421193364, 145.421300459, 107.095
7150, 145.441193366, 145.441299350, 105.984
7151, 145.461193369, 145.461318695, 125.326
7152, 145.481193375, 145.481261073, 67.698
7153, 145.501193364, 145.501299777, 106.413
7154, 145.521193362, 145.521260298, 66.936
7155, 145.541193364, 145.541257435, 64.071
7156, 145.561193366, 145.561302625, 109.259
7157, 145.581193377, 145.581302961, 109.584
7158, 145.601193368, 145.601300676, 107.308
7159, 145.621193363, 145.621297658, 104.295
7160, 145.641193363, 145.641303583, 110.220
7161, 145.661193365, 145.661261539, 68.174
7162, 145.681193366, 145.681301992, 108.626
7163, 145.701193365, 145.701298653, 105.288
7164, 145.721193362, 145.721300381, 107.019
7165, 145.741193367, 145.741260942, 67.575
7166, 145.761193366, 145.761259450, 66.084
7167, 145.781193368, 145.781308692, 115.324
7168, 145.801193366, 145.801260198, 66.832
7169, 145.821193363, 145.821293825, 100.462
7170, 145.841193366, 145.841259328, 65.962
7171, 145.861193368, 145.861297307, 103.939
7172, 145.881193362, 145.881257645, 64.283
7173, 145.901193363, 145.901308700, 115.337
7174, 145.921193371, 145.921304200, 110.829
7175, 145.941193367, 145.941302866, 109.499
7176, 145.961193365, 145.961306953, 113.588
7177, 145.981193364, 145.981294744, 101.380
7178, 146.001193363, 146.001301562, 108.199
7179, 146.021193365, 146.021295663, 102.298
7180, 146.041193371, 146.041297742, 104.371
7181, 146.061193370, 146.061302245, 108.875
7182, 146.081193365, 146.081296981, 103.616
7183, 146.101193364, 146.101296613, 103.249
7184, 146.121193361, 146.121307190, 113.829
7185, 146.141193372, 146.141295269, 101.897
7186, 146.161193364, 146.161299537, 106.173
7187, 146.181193375, 146.181310165, 116.790
7188, 146.201193370, 146.201308186, 114.816
7189, 146.221193364, 146.221308338, 114.974
7190, 146.241193375, 146.241258756, 65.381
7191, 146.261193365, 146.261257609, 64.244
7192, 146.281193368, 146.281264796, 71.428
7193, 146.301193361, 146.301263454, 70.093
7194, 146.321193369, 146.321262632, 69.263
7195, 146.341193366, 146.341259995, 66.629
7196, 146.361193362, 146.361266187, 72.825
7197, 146.381193361, 146.381257869, 64.508
7198, 146.401193365, 146.401302003, 108.638
7199, 146.421193380, 146.421298617, 105.237
7200, 146.441193364, 146.441326747, 133.383
7201, 146.461193362, 146.461318803, 125.441
7202, 146.481193369, 146.481307885, 114.516
7203, 146.501193367, 146.501257991, 64.624
7204, 146.521193368, 146.521256970, 63.602
7205, 146.541193367, 146.541304784, 111.417
7206, 146.561193365, 146.561261745, 68.380
7207, 146.581193369, 146.581303362, 109.993
7208, 146.601193368, 146.601302242, 108.874
7209, 146.621193360, 146.621296637, 103.277
7210, 146.641193363, 146.641306894, 113.531
7211, 146.661194778, 146.661301525, 106.747
7212, 146.681193362, 146.681258991, 65.629
7213, 146.701193368, 146.701293576, 100.208
7214, 146.721193362, 146.721298238, 104.876
7215, 146.741193365, 146.741306091, 112.726
7216, 146.761193361, 146.761255346, 61.985
7217, 146.781193380, 146.781300359, 106.979
7218, 146.801193367, 146.801290085, 96.718
7219, 146.821193365, 146.821300119, 106.754
7220, 146.841193365, 146.841305657, 112.292
7221, 146.861193362, 146.861300875, 107.513
7222, 146.881193359, 146.881257999, 64.640
7223, 146.901193370, 146.901256628, 63.258
7224, 146.921193360, 146.921306013, 112.653
7225, 146.941193371, 146.941258058, 64.687
7226, 146.961193363, 146.961301131, 107.768
7227, 146.981193360, 146.981308138, 114.778
7228, 147.001193365, 147.001301083, 107.718
7229, 147.021193362, 147.021306469, 113.107
7230, 147.041193361, 147.041258627, 65.266
7231, 147.061193365, 147.061297220, 103.855
7232, 147.081193365, 147.081258441, 65.076
7233, 147.101193379, 147.101297949, 104.570
7234, 147.121193364, 147.121276406, 83.042
7235, 147.141193364, 147.141293637, 100.273
7236, 147.161193361, 147.161304372, 111.011
7237, 147.181193360, 147.181264991, 71.631
7238, 147.201193365, 147.201259856, 66.491
7239, 147.221193359, 147.221296117, 102.758
7240, 147.241193367, 147.241262341, 68.974
7241, 147.261193368, 147.261262754, 69.386
7242, 147.281193362, 147.281307478, 114.116
7243, 147.301193376, 147.301313982, 120.606
7244, 147.321193365, 147.321263935, 70.570
7245, 147.341193362, 147.341290959, 97.597
7246, 147.361193366, 147.361255599, 62.233
7247, 147.381193364, 147.381292778, 99.414
7248, 147.401193369, 147.401265383, 72.014
7249, 147.421193363, 147.421298492, 105.129
7250, 147.441193369, 147.441257000, 63.631
7251, 147.461193365, 147.461299847, 106.482
7252, 147.481193363, 147.481258158, 64.795
7253, 147.501193364, 147.501259371, 66.007
7254, 147.521193365, 147.521256887, 63.522
7255, 147.541193366, 147.541300733, 107.367
7256, 147.561193366, 147.561306959, 113.593
7257, 147.581193362, 147.581265627, 72.265
7258, 147.601193370, 147.601304930, 111.560
7259, 147.621193370, 147.621301528, 108.158
7260, 147.641193362, 147.641296453, 103.091
7261, 147.661193367, 147.661256929, 63.562
7262, 147.681193358, 147.681296229, 102.871
7263, 147.701193366, 147.701303331, 109.965
7264, 147.721193369, 147.721303696, 110.327
7265, 147.741193366, 147.741296206, 102.840
7266, 147.761193361, 147.761289052, 95.691
7267, 147.781193367, 147.781271479, 78.112
7268, 147.801193360, 147.801310181, 116.821
7269, 147.821193365, 147.821304921, 111.556
7270, 147.841193366, 147.841305103, 111.737
7271, 147.861193359, 147.861258918, 65.559
7272, 147.881193364, 147.881257940, 64.576
7273, 147.901193363, 147.901297572, 104.209
7274, 147.921193368, 147.921308184, 114.816
7275, 147.941193363, 147.941294530, 101.167
7276, 147.961193368, 147.961272589, 79.221
7277, 147.981193368, 147.981302879, 109.511
7278, 148.001193362, 148.001298341, 104.979
7279, 148.021193360, 148.021262406, 69.046
7280, 148.041193368, 148.041311512, 118.144
7281, 148.061193365, 148.061299149, 105.784
7282, 148.081193366, 148.081303190, 109.824
7283, 148.101193368, 148.101259122, 65.754
7284, 148.121193365, 148.121254981, 61.616
7285, 148.141193362, 148.141296156, 102.794
7286, 148.161193364, 148.161260485, 67.121
7287, 148.181193363, 148.181306290, 112.927
7288, 148.201193367, 148.201257655, 64.288
7289, 148.221193369, 148.221302006, 108.637
7290, 148.241193375, 148.241258663, 65.288
7291, 148.261193363, 148.261256993, 63.630
7292, 148.281193368, 148.281256807, 63.439
7293, 148.301193375, 148.301297404, 104.029
7294, 148.321193368, 148.321301593, 108.225
7295, 148.341193364, 148.341257691, 64.327
7296, 148.361193368, 148.361277991, 84.623
7297, 148.381193366, 148.381272886, 79.520
7298, 148.401193368, 148.401286898, 93.530
7299, 148.421193361, 148.421269959, 76.598
7300, 148.441193365, 148.441302795, 109.430
7301, 148.461193367, 148.461297068, 103.701
7302, 148.481193360, 148.481361118, 167.758
7303, 148.501193378, 148.501300012, 106.634
7304, 148.521193365, 148.521367799, 174.434
7305, 148.541193360, 148.541325109, 131.749
7306, 148.561193365, 148.561366561, 173.196
7307, 148.581193364, 148.581328300, 134.936
7308, 148.601193362, 148.601367477, 174.115
7309, 148.621193360, 148.621371257, 177.897
7310, 148.641193364, 148.641369803, 176.439
7311, 148.661193367, 148.661372496, 179.129
7312, 148.681193363, 148.681361717, 168.354
7313, 148.701193368, 148.701363586, 170.218
7314, 148.721193375, 148.721366139, 172.764
7315, 148.741193362, 148.741367687, 174.325
7316, 148.761193363, 148.761323906, 130.543
7317, 148.781193375, 148.781325372, 131.997
7318, 148.801193377, 148.801301838, 108.461
7319, 148.821193359, 148.821370509, 177.150
7320, 148.841193378, 148.841300236, 106.858
7321, 148.861193377, 148.861292452, 99.075
7322, 148.881193366, 148.881298192, 104.826
7323, 148.901193362, 148.901303822, 110.460
7324, 148.921193366, 148.921303390, 110.024
7325, 148.941193362, 148.941298035, 104.673
7326, 148.961193362, 148.961305420, 112.058
7327, 148.981193363, 148.981300711, 107.348
7328, 149.001193367, 149.001301692, 108.325
7329, 149.021193378, 149.021260408, 67.030
7330, 149.041193366, 149.041303585, 110.219
7331, 149.061193380, 149.061300827, 107.447
7332, 149.081193369, 149.081300336, 106.967
7333, 149.101193369, 149.101305145, 111.776
7334, 149.121193365, 149.121297503, 104.138
7335, 149.141193365, 149.141296623, 103.258
7336, 149.161193366, 149.161305125, 111.759
7337, 149.181193368, 149.181264799, 71.431
7338, 149.201193368, 149.201258967, 65.599
7339, 149.221193362, 149.221261065, 67.703
7340, 149.241193368, 149.241301268, 107.900
7341, 149.261193363, 149.261259487, 66.124
7342, 149.281193368, 149.281298615, 105.247
7343, 149.301193365, 149.301299767, 106.402
7344, 149.321193363, 149.321266231, 72.868
7345, 149.341193367, 149.341302341, 108.974
7346, 149.361193375, 149.361272382, 79.007
7347, 149.381193368, 149.381288506, 95.138
7348, 149.401193365, 149.401296830, 103.465
7349, 149.421193365, 149.421303298, 109.933
7350, 149.441193358, 149.441374468, 181.110
7351, 149.461193361, 149.461294697, 101.336
7352, 149.481193366, 149.481366776, 173.410
7353, 149.501193376, 149.501293928, 100.552
7354, 149.521193363, 149.521305074, 111.711
7355, 149.541193358, 149.541263119, 69.761
7356, 149.561193362, 149.561300060, 106.698
7357, 149.581193363, 149.581302047, 108.684
7358, 149.601193380, 149.601309494, 116.114
7359, 149.621193366, 149.621300046, 106.680
7360, 149.641193365, 149.641257710, 64.345
7361, 149.661193369, 149.661289954, 96.585
7362, 149.681193372, 149.681321461, 128.089
7363, 149.701193364, 149.701308431, 115.067
7364, 149.721193361, 149.721310041, 116.680
7365, 149.741193367, 149.741258302, 64.935
7366, 149.761193367, 149.761265381, 72.014
7367, 149.781193368, 149.781305073, 111.705
7368, 149.801193362, 149.801261415, 68.053
7369, 149.821193365, 149.821315318, 121.953
7370, 149.841193365, 149.841295309, 101.944
7371, 149.861193364, 149.861293575, 100.211
7372, 149.881193367, 149.881292493, 99.126
7373, 149.901193367, 149.901290378, 97.011
7374, 149.921193366, 149.921292589, 99.223
7375, 149.941193370, 149.941307132, 113.762
7376, 149.961193364, 149.961265335, 71.971
7377, 149.981193361, 149.981296626, 103.265
7378, 150.001193362, 150.001295790, 102.428
7379, 150.021193380, 150.021248640, 55.260
7380, 150.041193363, 150.041290833, 97.470
7381, 150.061193363, 150.061253251, 59.888
7382, 150.081193375, 150.081291119, 97.744
7383, 150.101193370, 150.101291197, 97.827
7384, 150.121193364, 150.121291092, 97.728
7385, 150.141193360, 150.141289121, 95.761
7386, 150.161193365, 150.161293123, 99.758
7387, 150.181193365, 150.181255284, 61.919
7388, 150.201193361, 150.201294787, 101.426
7389, 150.221193368, 150.221254149, 60.781
7390, 150.241193364, 150.241301031, 107.667
7391, 150.261193376, 150.261294420, 101.044
7392, 150.281193362, 150.281296336, 102.974
7393, 150.301193366, 150.301291083, 97.717
7394, 150.321193365, 150.321292515, 99.150
7395, 150.341193364, 150.341291019, 97.655
7396, 150.361193365, 150.361250043, 56.678
7397, 150.381193376, 150.381247689, 54.313
7398, 150.401193369, 150.401252239, 58.870
7399, 150.421193362, 150.421298798, 105.436
7400, 150.441193370, 150.441251833, 58.463
7401, 150.461193364, 150.461295420, 102.056
7402, 150.481193364, 150.481292849, 99.485
7403, 150.501193361, 150.501292988, 99.627
7404, 150.521193361, 150.521253766, 60.405
7405, 150.541193367, 150.541249611, 56.244
7406, 150.561193365, 150.561300225, 106.860
7407, 150.581193362, 150.581251543, 58.181
7408, 150.601193376, 150.601251730, 58.354
7409, 150.621193364, 150.621298338, 104.974
7410, 150.641193360, 150.641308369, 115.009
7411, 150.661193360, 150.661292543, 99.183
7412, 150.681193363, 150.681297097, 103.734
7413, 150.701193364, 150.701293704, 100.340
7414, 150.721193363, 150.721292837, 99.474
7415, 150.741193366, 150.741290969, 97.603
7416, 150.761209379, 150.761305797, 96.418
7417, 150.781193363, 150.781287011, 93.648
7418, 150.801193366, 150.801284949, 91.583
7419, 150.821193360, 150.821286859, 93.499
7420, 150.841193367, 150.841283710, 90.343
7421, 150.861193365, 150.861288438, 95.073
7422, 150.881193360, 150.881286243, 92.883
7423, 150.901193362, 150.901246911, 53.549
7424, 150.921193361, 150.921263680, 70.319
7425, 150.941193361, 150.941294294, 100.933
7426, 150.961193362, 150.961252140, 58.778
7427, 150.981193362, 150.981292568, 99.206
7428, 151.001203067, 151.001304944, 101.877
7429, 151.021193366, 151.021292756, 99.390
7430, 151.041193365, 151.041266749, 73.384
7431, 151.061193360, 151.061296013, 102.653
7432, 151.081193369, 151.081296136, 102.767
7433, 151.101193361, 151.101287894, 94.533
7434, 151.121193360, 151.121287355, 93.995
7435, 151.141193367, 151.141288714, 95.347
7436, 151.161193363, 151.161357258, 163.895
7437, 151.181193370, 151.181285621, 92.251
7438, 151.201193372, 151.201362108, 168.736
7439, 151.221193362, 151.221289112, 95.750
7440, 151.241193368, 151.241293960, 100.592
7441, 151.261193369, 151.261293004, 99.635
7442, 151.281193362, 151.281289256, 95.894
7443, 151.301193360, 151.301283428, 90.068
7444, 151.321193364, 151.321309723, 116.359
7445, 151.341193363, 151.341255314, 61.951
7446, 151.361193363, 151.361251000, 57.637
7447, 151.381193364, 151.381273226, 79.862
7448, 151.401193366, 151.401294254, 100.888
7449, 151.421193381, 151.421295015, 101.634
7450, 151.441193374, 151.441249272, 55.898
7451, 151.461193363, 151.461251137, 57.774
7452, 151.481193360, 151.481292439, 99.079
7453, 151.501193365, 151.501297313, 103.948
7454, 151.521193381, 151.521292753, 99.372
7455, 151.541193363, 151.541293593, 100.230
7456, 151.561193368, 151.561251529, 58.161
7457, 151.581193369, 151.581250026, 56.657
7458, 151.601193368, 151.601304535, 111.167
7459, 151.621193366, 151.621256379, 63.013
7460, 151.641193363, 151.641251978, 58.615
7461, 151.661193362, 151.661245273, 51.911
7462, 151.681193365, 151.681244254, 50.889
7463, 151.701193363, 151.701286069, 92.706
7464, 151.721193361, 151.721309750, 116.389
7465, 151.741193365, 151.741295351, 101.986
7466, 151.761193368, 151.761288277, 94.909
7467, 151.781193365, 151.781298439, 105.074
7468, 151.801193365, 151.801251655, 58.290
